record_id,customer_id,touch_date,channel,response_time_hours
MAR-000378,VIS-0083,2023-12-22,Email,24.983984435542574
MAR-001524,VIS-0362,2023-08-10,Retarget Ad,0.9307968604450165
MAR-000732,VIS-0185,2024-01-28,Push Notification,5.2465889104867465
MAR-001586,VIS-0377,2024-02-08,Retarget Ad,7.234343683730788
MAR-000717,VIS-0180,2024-02-17,Retarget Ad,5.507727020999191
MAR-001123,VIS-0276,2023-06-06,Email,0.1
MAR-000854,VIS-0210,2023-12-30,SMS,15.054097723471493
MAR-000990,VIS-0245,2023-12-19,Email,0.1
MAR-000046,VIS-0010,2023-08-11,Email,15.03414166106092
MAR-001016,VIS-0249,2024-06-03,Email,0.8469717330840147
MAR-001050,VIS-0259,2023-12-09,Email,6.977182940429639
MAR-000644,VIS-0163,2023-12-28,Email,6.264906005310134
MAR-000183,VIS-0041,2023-11-16,Email,11.312451470876415
MAR-000953,VIS-0236,2024-06-22,SMS,1.3634251740089791
MAR-000421,VIS-0098,2023-12-26,Email,6.100209272601652
MAR-000275,VIS-0060,2024-04-11,Retarget Ad,21.07686942798746
MAR-000033,VIS-0008,2023-06-23,Retarget Ad,7.548288259990963
MAR-000805,VIS-0201,2024-01-09,Email,13.574122210215116
MAR-000530,VIS-0131,2023-08-27,SMS,0.7911629925210484
MAR-001517,VIS-0361,2023-06-30,Push Notification,5.306619161312007
MAR-000061,VIS-0013,2023-11-20,Retarget Ad,6.787980789577151
MAR-000549,VIS-0137,2024-01-03,Push Notification,17.815875649171687
MAR-001063,VIS-0263,2023-08-24,Retarget Ad,0.1
MAR-001059,VIS-0262,2024-01-07,SMS,0.911990272657007
MAR-001437,VIS-0342,2023-08-28,Email,7.5617162502191935
MAR-000140,VIS-0029,2023-10-21,Push Notification,14.045996941255373
MAR-000892,VIS-0220,2023-10-19,SMS,15.21433156360236
MAR-000945,VIS-0234,2023-06-22,SMS,9.00722219365548
MAR-000932,VIS-0230,2024-06-13,Push Notification,15.146337072700476
MAR-001443,VIS-0342,2024-02-17,Retarget Ad,10.390998335774398
MAR-001215,VIS-0293,2024-05-29,SMS,0.5980200791618184
MAR-000661,VIS-0167,2024-06-15,Retarget Ad,0.1
MAR-000620,VIS-0158,2023-10-12,Email,9.239088485255742
MAR-001676,VIS-0398,2023-06-14,Push Notification,7.313467272210034
MAR-000554,VIS-0140,2023-11-20,SMS,7.092359674342569
MAR-000879,VIS-0218,2023-08-20,Retarget Ad,12.142903476316933
MAR-001258,VIS-0304,2024-05-19,SMS,16.51546319635797
MAR-000823,VIS-0204,2024-02-16,Email,6.137664576454417
MAR-000344,VIS-0078,2023-07-31,Retarget Ad,6.246098404250838
MAR-001794,VIS-0428,2023-10-27,SMS,16.53664717114752
MAR-000506,VIS-0124,2024-05-09,Email,2.527828213084959
MAR-000122,VIS-0025,2024-01-12,Email,13.96021040345429
MAR-001065,VIS-0263,2024-05-20,Email,0.1
MAR-001168,VIS-0286,2023-08-20,Push Notification,6.98775747344448
MAR-000801,VIS-0201,2024-03-28,Email,0.326186569165662
MAR-000707,VIS-0178,2023-12-30,Retarget Ad,9.311706268986557
MAR-000309,VIS-0070,2023-12-16,Email,2.367176436320978
MAR-001106,VIS-0272,2024-04-06,Push Notification,20.497154844852947
MAR-000543,VIS-0135,2023-12-06,Push Notification,12.54743498120661
MAR-000952,VIS-0236,2023-08-10,SMS,4.272429013142954
MAR-001410,VIS-0335,2023-11-18,Push Notification,2.0286667356697468
MAR-001767,VIS-0421,2024-05-25,Email,18.117719376689976
MAR-000665,VIS-0168,2024-05-03,Retarget Ad,14.210126174880129
MAR-000354,VIS-0080,2024-05-17,Push Notification,13.426523501808997
MAR-000317,VIS-0072,2023-12-28,SMS,5.921000220193697
MAR-001658,VIS-0394,2023-07-27,SMS,13.390939302219813
MAR-000933,VIS-0231,2024-06-29,Retarget Ad,
MAR-001408,VIS-0335,2023-10-02,Email,
MAR-000931,VIS-0230,2023-07-29,Push Notification,11.466857937034746
MAR-001244,VIS-0301,2023-10-05,Push Notification,2.5021822109060103
MAR-001806,VIS-0430,2024-03-09,Retarget Ad,14.218333585981389
MAR-000461,VIS-0111,2024-03-24,Email,17.135577704409897
MAR-001192,VIS-0289,2024-06-24,Push Notification,16.728274499917084
MAR-000987,VIS-0244,2023-12-09,SMS,0.1
MAR-001572,VIS-0373,2024-04-14,Email,11.123896212629806
MAR-001185,VIS-0288,2024-02-25,SMS,8.181705485667338
MAR-000937,VIS-0231,2023-09-09,SMS,11.37502269887523
MAR-001221,VIS-0294,2024-05-25,Email,3.1559320812511986
MAR-001747,VIS-0414,2023-08-09,Email,5.327374186387005
MAR-001793,VIS-0428,2024-02-15,Email,15.345086749002093
MAR-000219,VIS-0050,2023-08-28,Retarget Ad,24.44739575344565
MAR-001029,VIS-0252,2024-04-26,Retarget Ad,2.265571950737904
MAR-001749,VIS-0415,2024-06-25,Retarget Ad,0.2902818253624204
MAR-001805,VIS-0430,2023-12-14,SMS,8.787267356779621
MAR-000017,VIS-0006,2024-05-19,Email,
MAR-000320,VIS-0072,2024-01-20,Email,5.84116428777164
MAR-000412,VIS-0095,2023-06-01,Retarget Ad,10.937233450694993
MAR-000556,VIS-0140,2023-08-26,SMS,19.775396450458175
MAR-001092,VIS-0269,2024-03-23,SMS,14.505055880663157
MAR-001744,VIS-0414,2023-12-22,Retarget Ad,0.1
MAR-000907,VIS-0223,2023-09-06,Email,8.687270496093138
MAR-000023,VIS-0007,2024-03-12,Email,13.613198033687809
MAR-000358,VIS-0080,2023-12-20,Retarget Ad,23.269609750791172
MAR-000544,VIS-0135,2023-08-24,Push Notification,3.520659796539767
MAR-001730,VIS-0409,2023-12-05,Retarget Ad,0.1
MAR-000210,VIS-0047,2023-12-08,Email,2.091335098812724
MAR-000877,VIS-0218,2024-05-18,Push Notification,12.16823276998202
MAR-000718,VIS-0180,2023-11-29,Push Notification,0.1
MAR-001541,VIS-0367,2023-06-01,Email,2.1021254732481855
MAR-000334,VIS-0075,2023-08-28,Retarget Ad,5.250237302041812
MAR-001025,VIS-0251,2023-12-31,Email,1.1759961861308446
MAR-000071,VIS-0015,2024-05-02,SMS,10.504110939931705
MAR-001355,VIS-0324,2023-07-25,Push Notification,8.436251601758679
MAR-001206,VIS-0291,2024-01-12,Retarget Ad,3.2740171404052494
MAR-001272,VIS-0307,2023-12-30,Email,7.3247274498973916
MAR-000151,VIS-0031,2024-04-01,SMS,13.493637826357993
MAR-000570,VIS-0143,2023-12-30,SMS,10.408890344283545
MAR-000464,VIS-0111,2023-12-12,Push Notification,0.1
MAR-000546,VIS-0136,2023-10-05,Retarget Ad,3.670186930606633
MAR-000701,VIS-0176,2023-08-17,Email,17.60409699299943
MAR-000454,VIS-0108,2023-11-04,Push Notification,26.358297799123562
MAR-000077,VIS-0016,2023-08-07,Email,10.110457947862605
MAR-000484,VIS-0118,2023-09-26,Email,12.058914414536554
MAR-001780,VIS-0425,2024-02-07,Retarget Ad,15.534255111997876
MAR-001576,VIS-0374,2023-10-22,Retarget Ad,3.961882710600327
MAR-001232,VIS-0299,2023-06-27,Retarget Ad,2.808186731175377
MAR-000163,VIS-0034,2023-10-20,SMS,18.370868717349467
MAR-000088,VIS-0018,2023-10-08,Push Notification,15.52072397159041
MAR-000795,VIS-0199,2023-09-29,Email,15.465043430832633
MAR-001209,VIS-0291,2024-01-12,SMS,3.405153022093962
MAR-000119,VIS-0025,2023-09-29,Retarget Ad,8.5738233372716
MAR-000212,VIS-0048,2024-02-15,Email,16.910396450570722
MAR-000167,VIS-0037,2024-05-29,Retarget Ad,3.534960305333964
MAR-001204,VIS-0290,2024-06-18,Retarget Ad,15.364585936722511
MAR-001149,VIS-0281,2023-09-18,SMS,10.984865141269163
MAR-000019,VIS-0006,2024-02-13,Push Notification,12.533842892787487
MAR-000910,VIS-0224,2024-02-09,Push Notification,6.714342340568552
MAR-001281,VIS-0309,2023-09-02,Email,
MAR-001006,VIS-0248,2023-12-31,Push Notification,5.452047947608499
MAR-001038,VIS-0255,2024-06-30,Push Notification,18.314610907981375
MAR-001242,VIS-0300,2023-07-21,Email,
MAR-001808,VIS-0431,2023-12-07,SMS,25.974828239313766
MAR-001682,VIS-0401,2024-01-15,Email,
MAR-001769,VIS-0422,2023-12-10,Retarget Ad,21.528300847032344
MAR-000608,VIS-0154,2024-01-12,Retarget Ad,1.1013601115355485
MAR-000471,VIS-0113,2023-08-07,SMS,0.1
MAR-000779,VIS-0196,2024-04-27,Email,20.77594762983692
MAR-000926,VIS-0229,2023-11-20,Push Notification,9.777485203236536
MAR-000207,VIS-0047,2023-09-12,Email,0.1
MAR-000656,VIS-0165,2024-01-29,Retarget Ad,10.96104432037248
MAR-000205,VIS-0047,2023-10-12,Push Notification,4.732579046344709
MAR-001450,VIS-0344,2023-12-01,Email,11.222193743681233
MAR-000446,VIS-0107,2024-03-11,Retarget Ad,5.118406551941264
MAR-000284,VIS-0062,2024-05-18,Retarget Ad,13.004594737113989
MAR-000301,VIS-0067,2023-12-20,Retarget Ad,5.5433594917285385
MAR-001274,VIS-0307,2023-07-03,Email,0.360964305693269
MAR-001672,VIS-0397,2024-03-12,Retarget Ad,6.114512028276391
MAR-001695,VIS-0402,2023-07-11,SMS,
MAR-000067,VIS-0014,2023-08-21,Email,5.325564183758261
MAR-000141,VIS-0029,2024-05-14,Push Notification,22.42265499069384
MAR-001494,VIS-0353,2023-09-07,Retarget Ad,8.187486900820387
MAR-001357,VIS-0324,2024-06-14,Push Notification,7.175113800000353
MAR-001131,VIS-0277,2024-01-03,Retarget Ad,11.423533376465755
MAR-000658,VIS-0165,2023-11-04,Retarget Ad,9.907417105742834
MAR-001601,VIS-0382,2023-06-01,Retarget Ad,13.30241022194987
MAR-001101,VIS-0270,2024-02-09,SMS,22.61245240419276
MAR-001654,VIS-0393,2023-07-01,SMS,24.836212030875323
MAR-001683,VIS-0401,2023-11-16,Retarget Ad,21.619822139002252
MAR-001651,VIS-0392,2024-05-30,Push Notification,0.7944095106826121
MAR-000410,VIS-0094,2024-01-16,Email,17.405549993514825
MAR-001011,VIS-0248,2023-07-22,Retarget Ad,9.371767183892308
MAR-000760,VIS-0191,2023-06-05,SMS,11.373412208641948
MAR-000277,VIS-0061,2024-02-24,Email,8.38425179604053
MAR-001140,VIS-0279,2023-12-28,Retarget Ad,7.958075572400585
MAR-001002,VIS-0247,2023-06-05,Retarget Ad,0.1
MAR-000306,VIS-0069,2023-12-06,SMS,10.201570559195554
MAR-001792,VIS-0428,2023-12-19,SMS,17.70013589424078
MAR-000589,VIS-0147,2024-05-09,SMS,22.882877661258785
MAR-001132,VIS-0277,2023-06-30,SMS,15.761787304759496
MAR-000564,VIS-0142,2024-04-19,Push Notification,15.467331354967264
MAR-001247,VIS-0301,2023-07-30,Email,8.998138767549644
MAR-001246,VIS-0301,2023-08-25,Retarget Ad,1.3156535669043246
MAR-000591,VIS-0147,2023-08-01,Retarget Ad,17.49157749607575
MAR-001311,VIS-0316,2024-01-18,Push Notification,5.267466787120163
MAR-000036,VIS-0008,2024-02-25,SMS,0.9755254276918294
MAR-000001,VIS-0002,2023-12-10,SMS,23.036648420730938
MAR-001567,VIS-0372,2023-07-18,Retarget Ad,2.0608420698380936
MAR-000504,VIS-0123,2023-08-27,Push Notification,6.998233223235388
MAR-001751,VIS-0416,2024-01-13,Retarget Ad,5.304296861373098
MAR-001518,VIS-0362,2023-09-06,Retarget Ad,0.1
MAR-001632,VIS-0388,2024-02-09,SMS,11.182949183109127
MAR-001709,VIS-0405,2024-03-02,Retarget Ad,0.1
MAR-001078,VIS-0265,2023-09-25,Push Notification,7.776344280728888
MAR-000402,VIS-0093,2023-07-08,SMS,1.9530986446084908
MAR-000164,VIS-0034,2024-04-01,SMS,1.1598942029627075
MAR-000651,VIS-0164,2023-12-30,SMS,10.042495144825654
MAR-001327,VIS-0319,2024-02-17,Retarget Ad,11.591239922187048
MAR-000299,VIS-0067,2024-01-29,SMS,2.5368015444220156
MAR-001411,VIS-0335,2023-08-15,Retarget Ad,13.741985568426298
MAR-001708,VIS-0405,2024-04-19,SMS,0.1
MAR-001706,VIS-0405,2024-06-11,Email,0.1
MAR-001309,VIS-0316,2024-03-03,Retarget Ad,1.9273551388343653
MAR-000693,VIS-0174,2024-04-30,Email,19.666395633692137
MAR-000415,VIS-0096,2023-07-30,Email,3.9144869864294307
MAR-000313,VIS-0071,2023-12-25,Email,0.1
MAR-001596,VIS-0381,2023-06-21,Push Notification,8.615982644619049
MAR-001227,VIS-0297,2024-02-25,SMS,1.7709902531747703
MAR-000201,VIS-0046,2024-05-12,SMS,17.530556210828387
MAR-000970,VIS-0240,2023-12-17,Email,9.619630077433474
MAR-001760,VIS-0418,2023-07-31,Retarget Ad,1.4773806432742322
MAR-000786,VIS-0198,2023-09-23,Email,16.16536562088528
MAR-000360,VIS-0080,2023-12-05,Retarget Ad,28.681186181287963
MAR-001351,VIS-0323,2024-06-29,Email,10.295077270004661
MAR-000666,VIS-0168,2024-02-28,Push Notification,11.988567374624967
MAR-000716,VIS-0179,2024-01-24,SMS,7.933081444633238
MAR-001438,VIS-0342,2023-06-13,Retarget Ad,4.219613942189389
MAR-001383,VIS-0329,2023-10-15,SMS,6.3480624970873425
MAR-001781,VIS-0425,2023-12-19,Push Notification,14.713106286775211
MAR-001737,VIS-0413,2024-02-11,Retarget Ad,17.026776056698463
MAR-000333,VIS-0075,2024-04-23,SMS,15.576287727546934
MAR-000311,VIS-0070,2023-09-29,Push Notification,6.424194941783207
MAR-001113,VIS-0273,2023-09-13,Push Notification,28.540957090152602
MAR-001790,VIS-0428,2023-07-15,SMS,10.462330071894229
MAR-001649,VIS-0392,2023-07-16,Push Notification,3.3146682784244574
MAR-000255,VIS-0055,2023-07-30,Retarget Ad,0.1
MAR-000540,VIS-0135,2023-12-11,Push Notification,0.1
MAR-001290,VIS-0312,2024-01-10,Push Notification,
MAR-000502,VIS-0123,2023-08-16,Retarget Ad,10.246380304675021
MAR-001716,VIS-0406,2024-02-08,Email,17.571434351986838
MAR-000873,VIS-0216,2023-11-19,Email,
MAR-000880,VIS-0218,2024-01-13,Email,16.726749798346123
MAR-000003,VIS-0002,2023-11-08,Retarget Ad,9.137001526763012
MAR-000387,VIS-0087,2024-06-03,Email,17.86226926647244
MAR-001542,VIS-0367,2024-06-17,Push Notification,4.606622799838007
MAR-001136,VIS-0278,2024-01-17,Push Notification,4.816600648798903
MAR-000876,VIS-0217,2024-04-09,Retarget Ad,11.425278191802185
MAR-001158,VIS-0283,2024-02-29,Push Notification,18.186560597120238
MAR-000474,VIS-0114,2023-11-22,SMS,1.4984507508313205
MAR-000444,VIS-0106,2023-12-03,SMS,0.6785061009013234
MAR-000872,VIS-0215,2023-07-18,SMS,28.22954912682879
MAR-000347,VIS-0079,2023-06-18,Email,25.194613433639926
MAR-001797,VIS-0428,2023-08-30,Email,21.772264898026044
MAR-001525,VIS-0363,2023-06-22,Push Notification,0.1
MAR-000763,VIS-0192,2024-05-18,Email,
MAR-000339,VIS-0076,2024-02-23,Email,0.1
MAR-000509,VIS-0126,2023-11-17,Push Notification,6.984748442561545
MAR-000216,VIS-0050,2023-06-02,Retarget Ad,9.702414773429812
MAR-000711,VIS-0178,2023-11-14,Retarget Ad,0.26038912821042537
MAR-001696,VIS-0403,2024-05-03,SMS,19.13416804247798
MAR-000053,VIS-0012,2024-05-08,Push Notification,25.850612536915182
MAR-000828,VIS-0205,2023-12-22,Retarget Ad,11.233444575167946
MAR-001468,VIS-0349,2024-06-07,Retarget Ad,8.49216734278675
MAR-001269,VIS-0307,2024-03-30,Retarget Ad,0.1
MAR-001300,VIS-0314,2023-12-17,Email,1.3017784812773767
MAR-000343,VIS-0078,2024-02-05,Push Notification,8.278441077717334
MAR-000133,VIS-0028,2024-05-03,Retarget Ad,15.346946031486889
MAR-001442,VIS-0342,2023-09-04,SMS,7.098603801546599
MAR-000807,VIS-0201,2024-06-17,Email,4.977303800842298
MAR-000558,VIS-0140,2023-06-16,SMS,7.8446379218479
MAR-000983,VIS-0244,2023-06-17,Retarget Ad,2.3506196411269467
MAR-000868,VIS-0215,2023-06-12,Retarget Ad,23.43118020389106
MAR-001712,VIS-0406,2023-06-17,Retarget Ad,10.755483528304207
MAR-000416,VIS-0097,2023-10-16,Push Notification,5.170396474517382
MAR-001697,VIS-0403,2023-12-08,Email,18.843585931114635
MAR-001122,VIS-0276,2024-01-17,SMS,4.109501006111122
MAR-000894,VIS-0220,2024-06-08,SMS,17.977797417104412
MAR-000535,VIS-0134,2024-02-14,SMS,16.979944875874292
MAR-000765,VIS-0192,2024-06-13,SMS,20.13523916854288
MAR-001431,VIS-0339,2024-03-16,Push Notification,23.900341144649076
MAR-000072,VIS-0015,2023-11-01,Email,4.548917156765302
MAR-001766,VIS-0420,2024-06-10,Push Notification,12.412781855759743
MAR-001490,VIS-0353,2024-04-30,Retarget Ad,0.44175003713976224
MAR-001047,VIS-0257,2024-06-23,SMS,0.1
MAR-000767,VIS-0193,2024-05-21,Push Notification,5.821612812145263
MAR-000388,VIS-0088,2024-06-07,Email,1.46156702358459
MAR-001569,VIS-0373,2023-12-12,Push Notification,21.212109381032654
MAR-000860,VIS-0211,2024-01-27,SMS,27.519029743910387
MAR-001451,VIS-0344,2023-08-15,SMS,12.804599407783698
MAR-000616,VIS-0156,2024-02-17,SMS,5.800945989790185
MAR-000699,VIS-0175,2023-11-16,Retarget Ad,14.411923502799374
MAR-001755,VIS-0417,2023-09-29,SMS,9.4501626590413
MAR-001279,VIS-0309,2023-07-10,SMS,12.560973848045645
MAR-001690,VIS-0402,2024-03-28,Email,0.1
MAR-001393,VIS-0331,2023-08-16,Email,0.1
MAR-001335,VIS-0320,2024-02-16,SMS,23.335688342892468
MAR-000725,VIS-0182,2024-01-28,Email,5.0656153553657335
MAR-000475,VIS-0114,2023-09-05,Retarget Ad,0.1
MAR-001043,VIS-0257,2023-10-16,Push Notification,7.001649848447109
MAR-000487,VIS-0118,2024-05-01,SMS,13.927937906330945
MAR-001482,VIS-0351,2023-06-16,Retarget Ad,26.62906260288154
MAR-001340,VIS-0321,2023-07-14,Retarget Ad,1.9071477368836671
MAR-000538,VIS-0134,2024-04-15,Email,13.978344936747643
MAR-001445,VIS-0343,2024-02-26,Email,10.679965255139292
MAR-000264,VIS-0058,2023-10-15,SMS,
MAR-000793,VIS-0199,2023-08-13,Retarget Ad,12.242953020148686
MAR-000101,VIS-0022,2023-12-05,SMS,8.220129769220218
MAR-001527,VIS-0363,2024-01-31,Push Notification,4.050860949701781
MAR-000799,VIS-0200,2023-07-27,Push Notification,7.0317521820166
MAR-000472,VIS-0113,2024-05-01,Email,0.1
MAR-000468,VIS-0111,2023-06-01,Retarget Ad,9.640439226948647
MAR-000143,VIS-0029,2024-03-06,Email,12.70824451484817
MAR-001341,VIS-0321,2023-11-30,Email,8.791578305160934
MAR-001699,VIS-0404,2024-05-19,Retarget Ad,17.019705405056307
MAR-000920,VIS-0227,2023-08-01,Push Notification,12.223841157795645
MAR-001441,VIS-0342,2024-01-17,SMS,
MAR-001181,VIS-0287,2023-06-11,Retarget Ad,5.801337616440583
MAR-000135,VIS-0028,2023-10-21,Push Notification,11.110637502360616
MAR-001183,VIS-0288,2023-07-17,SMS,4.493545272156677
MAR-001294,VIS-0313,2023-11-18,SMS,6.492054198983171
MAR-000624,VIS-0159,2024-03-27,Email,16.621148037327924
MAR-001479,VIS-0350,2024-02-19,Email,6.056700730139037
MAR-000682,VIS-0172,2024-03-18,SMS,12.698718523331255
MAR-000074,VIS-0016,2023-09-24,Retarget Ad,11.505740319407334
MAR-001378,VIS-0329,2023-10-12,Email,9.302458968617717
MAR-001514,VIS-0360,2024-04-10,Push Notification,6.846641965473462
MAR-000949,VIS-0236,2023-08-29,Push Notification,11.818650841726722
MAR-000694,VIS-0175,2024-04-08,Push Notification,12.569167768909839
MAR-001753,VIS-0416,2024-02-10,Push Notification,10.736517957506475
MAR-000508,VIS-0125,2024-05-04,Push Notification,22.985830716005857
MAR-001728,VIS-0409,2024-05-17,Email,13.400180830235758
MAR-000235,VIS-0052,2024-06-03,Push Notification,2.0571863578561054
MAR-000524,VIS-0130,2023-09-17,Email,11.457097814525532
MAR-001220,VIS-0294,2023-07-06,Push Notification,2.970388341475224
MAR-000079,VIS-0017,2023-07-08,Push Notification,27.41973024501641
MAR-000286,VIS-0064,2023-07-21,Push Notification,17.937445301592355
MAR-000619,VIS-0156,2024-02-04,Push Notification,0.1
MAR-000445,VIS-0106,2023-06-05,SMS,3.918943821871319
MAR-000859,VIS-0211,2024-04-25,Push Notification,19.604353109685672
MAR-000500,VIS-0123,2024-05-04,Push Notification,4.4204398689285105
MAR-001804,VIS-0430,2023-08-15,Email,2.3426412463027324
MAR-000771,VIS-0194,2023-07-10,SMS,18.693468789076846
MAR-001094,VIS-0269,2024-01-11,Retarget Ad,3.2546670475004422
MAR-001687,VIS-0401,2024-03-03,Push Notification,
MAR-000777,VIS-0196,2023-07-31,Retarget Ad,30.81448595678391
MAR-001635,VIS-0389,2023-11-21,Push Notification,9.330703988540003
MAR-000330,VIS-0074,2024-06-12,Push Notification,12.40208681055481
MAR-000221,VIS-0050,2023-10-04,Retarget Ad,16.077460570608856
MAR-001267,VIS-0306,2023-12-29,Email,2.438092713754372
MAR-000627,VIS-0159,2023-07-25,Push Notification,5.881077180953195
MAR-001348,VIS-0323,2024-03-19,SMS,1.6234712977276629
MAR-000440,VIS-0104,2023-10-20,Push Notification,14.356933373194325
MAR-001098,VIS-0270,2023-06-29,Email,12.203433032422215
MAR-000967,VIS-0239,2023-12-23,Push Notification,16.889891197184838
MAR-001440,VIS-0342,2023-07-16,Retarget Ad,3.3955149615188365
MAR-001577,VIS-0374,2024-06-04,Retarget Ad,
MAR-000364,VIS-0081,2024-02-08,Push Notification,14.783910613437666
MAR-001143,VIS-0280,2023-12-20,Email,5.324962131110605
MAR-000674,VIS-0169,2024-06-27,Push Notification,2.6473625798722438
MAR-001306,VIS-0315,2023-06-29,SMS,1.6380854313008233
MAR-001559,VIS-0371,2023-11-01,SMS,0.1
MAR-001458,VIS-0346,2023-12-24,Email,4.688926092042671
MAR-001638,VIS-0389,2023-06-09,Retarget Ad,
MAR-001504,VIS-0356,2023-06-13,Push Notification,10.409157889349713
MAR-001248,VIS-0301,2023-06-09,Push Notification,0.5965375546096379
MAR-001342,VIS-0322,2023-07-23,Retarget Ad,15.954322539915422
MAR-000175,VIS-0038,2024-05-09,Retarget Ad,10.242860369183907
MAR-000899,VIS-0221,2023-12-31,Push Notification,0.1
MAR-000596,VIS-0150,2024-06-16,Retarget Ad,6.967477421952665
MAR-000127,VIS-0026,2023-06-18,Push Notification,8.829087600820172
MAR-001698,VIS-0403,2023-07-20,SMS,9.74869789337402
MAR-000203,VIS-0046,2023-09-24,Email,20.600794702200588
MAR-001105,VIS-0270,2023-11-04,Push Notification,7.817257202140212
MAR-001580,VIS-0375,2024-05-27,Retarget Ad,5.140979598567835
MAR-001656,VIS-0394,2024-06-27,Retarget Ad,8.983779570940635
MAR-000808,VIS-0201,2023-06-16,Email,5.501621721171562
MAR-000991,VIS-0245,2024-06-24,SMS,0.1
MAR-000992,VIS-0246,2024-05-28,Retarget Ad,20.321723777705913
MAR-000893,VIS-0220,2023-11-26,SMS,8.173343962162766
MAR-000513,VIS-0126,2024-01-31,SMS,10.84145311681671
MAR-001693,VIS-0402,2024-05-15,Email,6.510371526988452
MAR-000539,VIS-0134,2024-04-18,SMS,5.742021373459053
MAR-000158,VIS-0033,2024-02-15,Retarget Ad,4.921379138721045
MAR-000603,VIS-0150,2024-06-07,Push Notification,0.1
MAR-001789,VIS-0427,2023-06-30,Email,21.397770756801858
MAR-001322,VIS-0318,2023-09-17,SMS,8.766948797280277
MAR-001420,VIS-0336,2023-06-07,SMS,4.463702538327022
MAR-000505,VIS-0124,2023-09-22,Retarget Ad,7.071747517728037
MAR-001825,VIS-0434,2024-03-23,Push Notification,14.161850577778058
MAR-001037,VIS-0255,2024-01-18,Push Notification,17.98357548545622
MAR-000939,VIS-0231,2024-05-16,SMS,13.029791304250809
MAR-000054,VIS-0012,2023-07-30,Retarget Ad,25.783985549026053
MAR-001045,VIS-0257,2024-02-05,Retarget Ad,5.218389670341595
MAR-001363,VIS-0327,2024-01-22,SMS,0.3147646075927679
MAR-000922,VIS-0228,2024-05-01,Email,23.34095274302383
MAR-000209,VIS-0047,2024-03-27,Email,0.1
MAR-000186,VIS-0043,2024-01-07,Push Notification,22.045683083923333
MAR-000433,VIS-0100,2024-03-01,Retarget Ad,8.481256861373646
MAR-001365,VIS-0327,2024-01-25,SMS,4.209573785452976
MAR-001380,VIS-0329,2024-05-01,Retarget Ad,15.82495579070273
MAR-000370,VIS-0082,2023-07-11,Retarget Ad,
MAR-000086,VIS-0018,2024-06-19,SMS,7.2611777163454905
MAR-001376,VIS-0329,2023-08-11,SMS,4.030662898825807
MAR-000030,VIS-0007,2024-05-31,Push Notification,8.824608758121386
MAR-000896,VIS-0221,2024-03-25,Retarget Ad,0.1
MAR-001354,VIS-0324,2023-12-29,Email,9.853996869197204
MAR-001286,VIS-0312,2024-06-30,Retarget Ad,0.1
MAR-000229,VIS-0051,2024-02-14,Push Notification,11.467798934667627
MAR-000160,VIS-0034,2023-08-22,Email,15.8117557126478
MAR-000832,VIS-0205,2023-07-05,Email,5.66526404364895
MAR-001054,VIS-0260,2024-03-25,SMS,16.194832892189915
MAR-000518,VIS-0130,2024-03-14,Push Notification,12.656052793857366
MAR-000966,VIS-0239,2024-05-08,Push Notification,9.038130491607145
MAR-001021,VIS-0250,2024-03-09,SMS,10.809008916714186
MAR-000132,VIS-0027,2024-06-17,SMS,18.195780893139077
MAR-001142,VIS-0280,2023-12-15,SMS,8.584120086706331
MAR-001000,VIS-0247,2023-11-15,Retarget Ad,2.5813730927858636
MAR-000043,VIS-0009,2023-08-26,SMS,
MAR-000395,VIS-0089,2023-09-21,Retarget Ad,4.2729402831317405
MAR-000056,VIS-0013,2024-01-14,SMS,0.1
MAR-001704,VIS-0404,2024-05-15,SMS,11.933210778073194
MAR-000123,VIS-0025,2024-06-19,Push Notification,10.081744571853164
MAR-001155,VIS-0282,2023-09-16,Retarget Ad,11.382891231561091
MAR-001614,VIS-0385,2024-06-27,Retarget Ad,2.3879175906108916
MAR-001301,VIS-0314,2024-04-02,Retarget Ad,0.1
MAR-001226,VIS-0295,2023-12-29,Email,19.034704298173956
MAR-001560,VIS-0371,2024-06-13,Retarget Ad,6.529848692463051
MAR-001736,VIS-0413,2023-09-19,SMS,10.242560051795706
MAR-001264,VIS-0306,2023-10-31,Email,17.021987863954045
MAR-000610,VIS-0154,2023-07-02,Retarget Ad,0.1
MAR-000248,VIS-0054,2023-07-01,Retarget Ad,7.610394455803121
MAR-001284,VIS-0311,2024-05-03,SMS,2.345181019184338
MAR-000014,VIS-0005,2024-04-21,Retarget Ad,7.147433010218299
MAR-001592,VIS-0380,2024-01-21,Email,12.41516120435905
MAR-001052,VIS-0259,2024-03-16,Push Notification,9.282220232689793
MAR-001323,VIS-0318,2024-04-12,Email,15.635116873967418
MAR-000066,VIS-0014,2023-06-13,Retarget Ad,9.531635172223206
MAR-000005,VIS-0002,2023-12-09,Retarget Ad,27.98831102908975
MAR-001398,VIS-0332,2024-02-11,Push Notification,8.60405391074311
MAR-001807,VIS-0430,2024-04-17,SMS,9.287891725374894
MAR-001416,VIS-0336,2023-09-25,Email,13.434720498161155
MAR-001127,VIS-0276,2024-04-08,Retarget Ad,0.1
MAR-000961,VIS-0237,2024-01-04,Email,18.94959325682453
MAR-001634,VIS-0389,2023-10-21,SMS,
MAR-001505,VIS-0358,2023-07-19,Email,20.099461690879195
