record_id,customer_id,session_date,pages_viewed,bounce_flag
SES-000565,VIS-0063,2023-06-03,6.0,False
SES-001097,VIS-0120,2023-07-26,15.0,False
SES-002839,VIS-0305,2023-07-06,10.0,False
SES-002467,VIS-0269,2023-08-29,18.0,True
SES-002853,VIS-0307,2023-11-11,8.0,False
SES-003118,VIS-0335,2023-12-30,3.0,False
SES-000645,VIS-0071,2024-01-28,4.0,False
SES-003480,VIS-0374,2024-03-14,6.0,True
SES-003317,VIS-0356,2024-01-02,3.0,False
SES-003086,VIS-0332,2023-07-17,1.0,True
SES-001569,VIS-0171,2024-04-21,6.0,False
SES-003346,VIS-0358,2023-10-07,16.0,False
SES-002367,VIS-0259,2023-11-06,1.0,True
SES-001556,VIS-0170,2023-07-04,1.0,True
SES-001565,VIS-0171,2024-02-22,7.0,False
SES-000681,VIS-0076,2024-02-11,11.0,False
SES-000057,VIS-0005,2023-09-01,15.0,True
SES-003452,VIS-0371,2023-08-13,15.0,False
SES-000390,VIS-0045,2024-03-02,7.0,False
SES-001324,VIS-0143,2024-04-15,8.0,True
SES-002474,VIS-0270,2024-04-27,14.0,False
SES-000120,VIS-0013,2023-07-25,11.0,True
SES-000342,VIS-0040,2024-06-02,11.0,True
SES-003008,VIS-0323,2023-08-23,1.0,True
SES-000216,VIS-0025,2023-08-18,5.0,False
SES-000040,VIS-0004,2023-07-17,11.0,False
SES-003285,VIS-0352,2023-09-04,9.0,True
SES-002046,VIS-0223,2023-11-26,10.0,True
SES-000285,VIS-0034,2023-06-19,1.0,False
SES-003815,VIS-0409,2023-11-26,10.0,False
SES-000694,VIS-0078,2023-07-08,7.0,True
SES-000122,VIS-0013,2023-07-04,4.0,False
SES-000590,VIS-0067,2024-02-01,5.0,False
SES-001519,VIS-0166,2023-07-13,1.0,True
SES-002397,VIS-0263,2024-03-07,7.0,True
SES-000435,VIS-0049,2023-12-27,11.0,False
SES-001352,VIS-0147,2023-12-31,1.0,True
SES-002416,VIS-0265,2024-05-07,6.0,False
SES-001389,VIS-0152,2024-02-17,8.0,True
SES-001890,VIS-0205,2023-07-12,15.0,False
SES-001794,VIS-0195,2024-02-27,20.0,True
SES-001613,VIS-0176,2023-12-27,11.0,False
SES-003318,VIS-0356,2024-05-20,7.0,False
SES-003619,VIS-0388,2024-05-30,2.0,False
SES-001111,VIS-0121,2024-02-29,1.0,False
SES-000239,VIS-0027,2023-10-30,6.0,False
SES-003913,VIS-0421,2023-08-09,13.0,False
SES-001804,VIS-0196,2023-06-25,3.0,False
SES-002849,VIS-0307,2023-11-30,13.0,True
SES-001104,VIS-0121,2023-12-05,1.0,False
SES-003015,VIS-0324,2024-04-07,8.0,False
SES-003933,VIS-0423,2023-09-27,13.0,False
SES-003415,VIS-0367,2023-07-16,5.0,False
SES-003923,VIS-0422,2023-10-23,9.0,False
SES-003576,VIS-0383,2023-10-25,5.0,False
SES-000018,VIS-0002,2023-08-18,6.0,False
SES-001648,VIS-0180,2023-12-27,9.0,True
SES-000424,VIS-0048,2024-01-09,4.0,False
SES-001646,VIS-0179,2023-06-10,2.0,True
SES-002913,VIS-0314,2024-05-30,14.0,False
SES-003863,VIS-0415,2023-07-04,9.0,False
SES-002511,VIS-0273,2023-11-21,14.0,False
SES-003871,VIS-0416,2024-03-29,10.0,False
SES-000276,VIS-0033,2023-08-09,7.0,False
SES-003669,VIS-0394,2023-06-02,6.0,True
SES-002982,VIS-0321,2024-01-23,11.0,False
SES-003450,VIS-0371,2024-05-03,12.0,True
SES-003887,VIS-0418,2024-01-27,9.0,False
SES-003931,VIS-0423,2023-07-28,14.0,False
SES-002522,VIS-0275,2023-11-23,6.0,False
SES-000725,VIS-0081,2024-06-27,1.0,True
SES-003907,VIS-0420,2023-08-25,8.0,True
SES-003145,VIS-0337,2024-04-18,5.0,True
SES-002580,VIS-0280,2023-10-20,22.0,True
SES-003683,VIS-0395,2024-04-10,7.0,True
SES-000431,VIS-0048,2024-01-05,2.0,True
SES-001358,VIS-0148,2023-09-05,9.0,False
SES-002079,VIS-0226,2024-05-14,6.0,False
SES-001107,VIS-0121,2024-02-11,1.0,False
SES-000024,VIS-0002,2024-04-28,2.0,False
SES-000649,VIS-0072,2024-05-20,11.0,False
SES-001348,VIS-0146,2023-11-20,10.0,True
SES-003112,VIS-0335,2023-12-01,6.0,False
SES-002895,VIS-0312,2023-11-27,21.0,False
SES-002179,VIS-0238,2024-02-19,13.0,False
SES-003675,VIS-0394,2023-08-29,5.0,True
SES-003134,VIS-0336,2024-02-20,2.0,False
SES-003281,VIS-0351,2023-12-17,1.0,False
SES-001625,VIS-0177,2024-03-10,1.0,True
SES-000006,VIS-0001,2023-06-19,10.0,False
SES-002681,VIS-0290,2023-09-27,9.0,False
SES-000253,VIS-0029,2023-09-26,1.0,False
SES-001863,VIS-0201,2024-05-17,5.0,False
SES-001758,VIS-0191,2023-11-22,13.0,False
SES-000247,VIS-0028,2023-06-08,1.0,True
SES-001041,VIS-0114,2024-02-11,12.0,False
SES-003626,VIS-0389,2024-01-27,8.0,False
SES-001522,VIS-0166,2023-06-13,1.0,True
SES-000927,VIS-0102,2024-03-29,3.0,False
SES-000978,VIS-0108,2024-05-23,11.0,True
SES-001493,VIS-0163,2024-05-17,1.0,False
SES-002171,VIS-0236,2023-09-20,6.0,False
SES-001659,VIS-0181,2023-11-07,2.0,False
SES-000389,VIS-0045,2024-03-07,7.0,False
SES-001901,VIS-0207,2023-10-02,6.0,True
SES-000354,VIS-0041,2023-08-21,9.0,False
SES-002748,VIS-0297,2023-07-29,6.0,False
SES-002456,VIS-0268,2023-12-28,6.0,False
SES-003093,VIS-0332,2024-02-14,1.0,False
SES-002166,VIS-0236,2024-04-23,7.0,True
SES-003517,VIS-0378,2024-02-10,1.0,False
SES-003759,VIS-0403,2024-03-09,8.0,False
SES-001553,VIS-0169,2023-11-16,14.0,False
SES-003986,VIS-0428,2023-10-03,8.0,False
SES-003779,VIS-0405,2024-01-21,14.0,False
SES-002400,VIS-0263,2023-06-09,3.0,False
SES-003237,VIS-0347,2023-08-04,10.0,False
SES-001861,VIS-0201,2023-11-07,1.0,False
SES-002226,VIS-0244,2024-01-20,10.0,True
SES-001549,VIS-0169,2023-07-29,12.0,False
SES-002122,VIS-0232,2023-08-19,3.0,True
SES-001010,VIS-0111,2023-09-27,9.0,False
SES-003794,VIS-0407,2024-03-01,14.0,False
SES-000668,VIS-0075,2023-10-09,10.0,False
SES-003389,VIS-0363,2023-12-19,10.0,False
SES-002827,VIS-0304,2023-06-02,4.0,True
SES-002247,VIS-0247,2024-03-23,1.0,True
SES-000969,VIS-0107,2023-08-27,9.0,False
SES-002781,VIS-0301,2024-06-24,1.0,False
SES-000854,VIS-0094,2023-12-28,2.0,False
SES-001424,VIS-0155,2023-07-27,4.0,True
SES-002407,VIS-0264,2023-12-25,-4.305290226766484,False
SES-000789,VIS-0087,2023-10-03,3.0,False
SES-003523,VIS-0379,2024-03-20,7.0,True
SES-000676,VIS-0075,2023-11-13,16.0,True
SES-003906,VIS-0420,2023-08-12,11.0,False
SES-002158,VIS-0235,2023-08-05,10.0,False
SES-000394,VIS-0045,2024-05-31,9.0,False
SES-003888,VIS-0418,2023-10-30,26.535242264421267,False
SES-003696,VIS-0397,2024-02-07,12.0,True
SES-003010,VIS-0323,2023-06-24,2.0,False
SES-001456,VIS-0159,2023-10-15,16.0,False
SES-003292,VIS-0353,2023-07-04,1.0,True
SES-002557,VIS-0278,2024-06-24,17.0,False
SES-001141,VIS-0124,2024-04-12,1.0,True
SES-001480,VIS-0161,2023-06-21,1.0,False
SES-002389,VIS-0262,2024-03-27,8.0,False
SES-003736,VIS-0401,2024-05-24,16.0,False
SES-001259,VIS-0137,2023-06-16,8.0,True
SES-000296,VIS-0035,2024-02-11,5.0,False
SES-003311,VIS-0355,2023-06-04,2.0,False
SES-001367,VIS-0149,2024-01-07,11.0,False
SES-002899,VIS-0312,2024-04-14,23.0,False
SES-000477,VIS-0055,2023-07-06,1.0,False
SES-003243,VIS-0348,2023-10-13,1.0,False
SES-003470,VIS-0372,2023-11-14,11.0,False
SES-001769,VIS-0193,2024-03-18,4.0,False
SES-003270,VIS-0350,2024-02-09,11.0,True
SES-000283,VIS-0033,2023-12-09,5.0,False
SES-000945,VIS-0105,2023-09-09,1.0,False
SES-002804,VIS-0303,2024-03-17,3.0,True
SES-003306,VIS-0355,2023-10-13,1.0,False
SES-000286,VIS-0034,2023-08-14,1.0,False
SES-002661,VIS-0288,2024-05-04,13.0,True
SES-000746,VIS-0083,2024-06-01,17.0,False
SES-000708,VIS-0079,2023-09-10,3.0,True
SES-000068,VIS-0008,2023-06-27,8.0,False
SES-001342,VIS-0146,2024-06-05,8.0,False
SES-004002,VIS-0430,2024-02-04,1.0,True
SES-002386,VIS-0262,2023-10-09,4.0,False
SES-002845,VIS-0306,2023-10-04,11.0,True
SES-003469,VIS-0372,2024-01-31,8.0,False
SES-000188,VIS-0022,2024-04-26,5.0,False
SES-002877,VIS-0310,2024-01-05,11.0,False
SES-000205,VIS-0024,2024-05-30,2.0,True
SES-003115,VIS-0335,2024-05-13,5.0,False
SES-000964,VIS-0106,2024-05-16,4.0,False
SES-000222,VIS-0026,2024-01-22,1.0,False
SES-003036,VIS-0327,2023-09-04,6.0,False
SES-003023,VIS-0326,2023-10-03,21.0,True
SES-003184,VIS-0343,2023-12-09,12.0,True
SES-001557,VIS-0170,2023-08-09,3.0,False
SES-000504,VIS-0057,2024-06-26,5.0,True
SES-002786,VIS-0301,2023-06-11,2.0,False
SES-001138,VIS-0124,2024-04-21,-27.742828968157504,True
SES-002357,VIS-0259,2023-07-03,1.0,False
SES-000878,VIS-0097,2024-05-08,2.0,False
SES-000021,VIS-0002,2023-09-12,5.0,True
SES-000903,VIS-0100,2024-06-01,1.0,False
SES-002616,VIS-0283,2023-09-19,1.0,False
SES-003725,VIS-0400,2024-06-07,9.0,False
SES-001434,VIS-0156,2024-04-12,8.0,True
SES-001190,VIS-0129,2024-05-12,6.0,False
SES-003062,VIS-0330,2024-05-28,1.0,True
SES-004032,VIS-0435,2024-03-17,12.0,False
SES-000579,VIS-0064,2024-05-12,1.0,False
SES-000445,VIS-0050,2024-05-28,4.0,False
SES-003530,VIS-0379,2024-06-15,12.0,False
SES-002729,VIS-0295,2024-04-16,17.0,False
SES-000944,VIS-0104,2023-06-29,12.0,False
SES-003621,VIS-0388,2024-01-24,4.0,True
SES-002369,VIS-0260,2023-12-07,3.0,False
SES-001468,VIS-0161,2024-01-02,4.0,False
SES-002570,VIS-0279,2023-06-26,6.0,False
SES-002282,VIS-0251,2024-01-23,8.0,False
SES-001200,VIS-0130,2024-06-22,15.0,True
SES-000349,VIS-0040,2024-01-26,16.0,False
SES-001327,VIS-0143,2023-09-08,12.0,False
SES-001810,VIS-0197,2023-07-09,6.0,True
SES-000345,VIS-0040,2024-03-24,11.0,True
SES-003714,VIS-0399,2024-04-01,6.0,False
SES-002089,VIS-0228,2024-02-04,13.0,False
SES-003665,VIS-0394,2023-11-15,4.0,True
SES-003599,VIS-0386,2023-08-31,1.0,False
SES-003486,VIS-0375,2023-10-05,4.0,False
SES-002220,VIS-0244,2023-06-29,12.0,False
SES-000000,VIS-0001,2023-06-11,14.0,True
SES-004045,VIS-0437,2023-11-05,10.0,False
SES-001204,VIS-0131,2023-12-08,1.0,False
SES-000261,VIS-0031,2023-11-16,2.0,False
SES-001879,VIS-0203,2023-07-28,13.0,False
SES-003570,VIS-0382,2024-05-14,16.0,False
SES-000805,VIS-0089,2023-11-07,12.0,True
SES-000943,VIS-0104,2023-11-01,8.0,False
SES-003251,VIS-0349,2024-04-05,4.0,True
SES-003172,VIS-0341,2023-06-16,4.0,True
SES-002769,VIS-0299,2024-03-16,4.0,False
SES-002598,VIS-0281,2024-04-16,4.0,True
SES-002563,VIS-0278,2024-04-10,19.0,False
SES-000705,VIS-0079,2023-11-11,8.0,False
SES-000123,VIS-0013,2024-02-27,5.0,True
SES-001641,VIS-0179,2024-01-24,5.0,False
SES-003484,VIS-0374,2023-09-24,11.0,True
SES-000544,VIS-0061,2023-06-24,10.0,False
SES-002569,VIS-0278,2024-06-26,20.0,False
SES-003769,VIS-0404,2023-09-22,8.0,False
SES-001486,VIS-0162,2024-01-07,8.0,False
SES-000510,VIS-0058,2023-08-29,6.0,False
SES-001909,VIS-0207,2024-03-26,9.0,False
SES-002916,VIS-0314,2024-05-31,16.0,False
SES-001887,VIS-0205,2023-11-20,33.383239860672404,True
SES-002618,VIS-0283,2023-12-07,1.0,False
SES-001451,VIS-0158,2023-09-17,11.0,False
SES-001252,VIS-0136,2024-03-13,35.58035360941584,True
SES-003417,VIS-0367,2023-10-12,11.0,False
SES-001029,VIS-0113,2024-01-09,11.0,False
SES-002339,VIS-0256,2023-06-15,18.0,False
SES-003392,VIS-0364,2023-11-11,7.0,False
SES-002353,VIS-0258,2024-04-02,12.0,False
SES-001918,VIS-0209,2023-06-19,5.0,False
SES-001689,VIS-0184,2023-08-18,9.0,False
SES-002491,VIS-0271,2023-12-05,13.0,True
SES-002177,VIS-0237,2023-07-27,2.0,False
SES-003513,VIS-0378,2024-06-27,1.0,False
SES-000636,VIS-0071,2024-04-19,9.0,True
SES-001359,VIS-0148,2024-04-16,11.0,False
SES-002394,VIS-0263,2023-07-31,5.0,True
SES-003994,VIS-0429,2024-04-01,5.0,False
SES-003029,VIS-0326,2024-06-17,23.0,False
SES-001594,VIS-0174,2023-09-28,26.782397950827523,False
SES-001764,VIS-0193,2024-06-10,9.0,True
SES-003984,VIS-0428,2024-02-03,6.0,True
SES-002679,VIS-0290,2024-04-14,9.0,True
SES-000984,VIS-0108,2024-05-17,10.0,False
SES-001667,VIS-0182,2024-03-16,1.0,True
SES-000162,VIS-0019,2023-10-22,3.0,True
SES-000696,VIS-0078,2023-06-08,10.0,False
SES-001045,VIS-0115,2023-08-20,11.0,False
SES-000462,VIS-0053,2024-01-30,1.0,False
SES-000797,VIS-0088,2024-02-06,2.0,False
SES-003279,VIS-0351,2024-04-19,3.0,True
SES-002914,VIS-0314,2023-09-16,17.0,False
SES-003217,VIS-0345,2023-08-28,17.0,True
SES-000304,VIS-0035,2024-05-29,2.0,True
SES-000830,VIS-0091,2023-07-21,10.0,False
SES-002976,VIS-0320,2024-03-16,3.0,False
SES-001661,VIS-0181,2024-03-14,1.0,False
SES-001669,VIS-0182,2024-02-05,1.0,True
SES-000644,VIS-0071,2024-02-05,7.0,True
SES-000886,VIS-0098,2023-08-31,2.0,False
SES-001146,VIS-0124,2023-09-28,2.0,False
SES-000741,VIS-0083,2023-08-08,15.0,False
SES-003859,VIS-0415,2024-06-14,8.0,False
SES-002486,VIS-0271,2023-09-07,18.0,True
SES-000795,VIS-0088,2023-06-14,8.0,False
SES-001673,VIS-0182,2024-03-12,1.0,False
SES-000366,VIS-0042,2023-10-23,1.0,True
SES-003708,VIS-0398,2024-01-04,12.0,False
SES-000265,VIS-0031,2024-03-11,2.0,False
SES-000179,VIS-0021,2024-02-23,2.0,False
SES-000427,VIS-0048,2023-08-23,6.0,False
SES-001073,VIS-0118,2024-05-26,6.0,False
SES-000271,VIS-0032,2023-07-20,7.0,False
SES-000597,VIS-0068,2023-06-18,14.0,False
SES-001526,VIS-0167,2023-12-18,2.0,True
SES-002073,VIS-0225,2023-08-10,5.0,False
SES-000683,VIS-0076,2024-06-06,7.0,False
SES-003883,VIS-0417,2023-07-30,13.0,True
SES-001369,VIS-0149,2023-06-30,11.0,False
SES-003375,VIS-0361,2023-07-31,6.0,False
SES-000633,VIS-0071,2024-05-21,6.0,True
SES-003099,VIS-0333,2024-05-27,1.0,False
SES-003283,VIS-0352,2023-10-25,5.0,False
SES-002406,VIS-0264,2024-05-21,13.0,False
SES-002645,VIS-0286,2023-08-25,15.0,False
SES-003658,VIS-0393,2024-02-26,2.0,False
SES-002602,VIS-0282,2023-12-12,8.0,False
SES-001290,VIS-0140,2023-09-09,16.0,False
SES-002149,VIS-0235,2023-12-14,13.0,True
SES-003796,VIS-0407,2023-06-10,13.0,False
SES-000241,VIS-0028,2024-02-29,6.0,True
SES-000413,VIS-0047,2023-07-08,5.0,False
SES-000753,VIS-0084,2023-12-24,18.0,False
SES-001004,VIS-0110,2024-06-06,16.0,False
SES-001412,VIS-0154,2024-05-09,5.0,True
SES-000939,VIS-0104,2024-05-15,11.0,False
SES-002801,VIS-0302,2024-03-14,2.0,True
SES-003003,VIS-0323,2023-08-06,4.0,False
SES-003590,VIS-0385,2023-11-09,5.0,False
SES-002785,VIS-0301,2023-09-01,5.0,True
SES-000997,VIS-0109,2023-12-09,-16.84221949871734,False
SES-003987,VIS-0428,2023-06-28,6.0,False
SES-000036,VIS-0004,2024-01-07,12.0,True
SES-003223,VIS-0346,2023-06-18,3.0,False
SES-000623,VIS-0070,2023-09-13,4.0,True
SES-002714,VIS-0293,2023-08-02,1.0,True
SES-001201,VIS-0130,2023-10-25,18.0,False
SES-003314,VIS-0355,2023-06-03,1.0,False
SES-001323,VIS-0143,2023-10-08,6.0,False
SES-001619,VIS-0176,2023-12-24,9.0,False
SES-002515,VIS-0274,2023-11-03,1.0,True
SES-002738,VIS-0295,2024-02-23,16.0,True
SES-000008,VIS-0001,2024-06-13,8.0,False
SES-003527,VIS-0379,2023-07-05,13.0,False
SES-002152,VIS-0235,2024-04-12,11.0,False
SES-003160,VIS-0339,2023-11-07,3.0,False
SES-001465,VIS-0160,2024-03-15,1.0,False
SES-001034,VIS-0114,2024-04-01,43.467156144906426,False
SES-000338,VIS-0039,2023-06-11,5.0,False
SES-002790,VIS-0302,2023-06-10,8.0,False
SES-002324,VIS-0255,2024-03-11,1.0,False
SES-000971,VIS-0107,2024-06-30,16.0,False
SES-000233,VIS-0027,2024-04-09,8.0,False
SES-001649,VIS-0180,2024-06-23,11.0,False
SES-003770,VIS-0404,2024-06-27,9.0,False
SES-000288,VIS-0034,2023-10-07,1.0,False
SES-003356,VIS-0360,2024-03-03,10.0,False
SES-001652,VIS-0180,2024-05-14,6.0,False
SES-002893,VIS-0312,2023-06-10,24.0,False
SES-001431,VIS-0156,2024-03-14,11.0,True
SES-003695,VIS-0397,2024-01-27,8.0,False
SES-002410,VIS-0265,2024-03-31,7.0,False
SES-003085,VIS-0332,2024-04-18,1.0,True
SES-003350,VIS-0359,2024-06-12,1.0,True
SES-002297,VIS-0252,2024-04-17,16.0,False
SES-000874,VIS-0096,2023-07-21,9.0,False
SES-000761,VIS-0084,2023-10-30,16.0,False
SES-000387,VIS-0044,2024-04-16,16.0,True
SES-002750,VIS-0297,2024-03-29,6.0,True
SES-003737,VIS-0401,2023-07-02,15.0,True
SES-001870,VIS-0202,2023-08-16,5.0,False
SES-000899,VIS-0100,2024-01-15,7.0,False
SES-001632,VIS-0178,2024-01-27,12.0,False
SES-001384,VIS-0151,2024-05-10,1.0,False
SES-001756,VIS-0191,2023-11-05,13.0,False
SES-003116,VIS-0335,2023-10-28,7.0,False
SES-002064,VIS-0224,2024-02-08,1.0,False
SES-000600,VIS-0068,2024-01-21,11.0,False
SES-001086,VIS-0119,2023-09-25,4.0,True
SES-000825,VIS-0091,2024-04-29,4.0,True
SES-001210,VIS-0131,2024-05-14,5.0,False
SES-001385,VIS-0152,2024-04-24,11.0,True
SES-001827,VIS-0198,2023-11-06,5.0,True
SES-003790,VIS-0407,2023-10-15,16.0,False
SES-001793,VIS-0195,2023-09-16,21.0,True
SES-003646,VIS-0391,2024-06-01,7.0,False
SES-003439,VIS-0370,2023-11-09,9.0,True
SES-003463,VIS-0372,2023-12-03,6.0,True
SES-001799,VIS-0196,2024-06-07,3.0,False
SES-003773,VIS-0404,2023-08-06,7.0,False
SES-002299,VIS-0252,2024-01-18,7.0,True
SES-000236,VIS-0027,2024-04-02,5.0,False
SES-000275,VIS-0032,2023-06-08,8.0,False
SES-003504,VIS-0377,2023-12-23,5.0,False
SES-002366,VIS-0259,2024-04-19,1.0,True
SES-001089,VIS-0120,2023-06-23,13.0,True
SES-001264,VIS-0138,2024-03-26,1.0,True
SES-001675,VIS-0183,2023-06-26,13.0,False
SES-001203,VIS-0131,2024-02-23,1.0,True
SES-001181,VIS-0127,2024-06-17,10.0,True
SES-002669,VIS-0289,2024-01-25,17.0,False
SES-000147,VIS-0017,2023-08-20,2.0,False
SES-002614,VIS-0283,2024-05-19,1.0,True
SES-002682,VIS-0290,2023-06-04,10.0,True
SES-003322,VIS-0356,2023-08-20,5.0,True
SES-001718,VIS-0188,2024-06-15,6.0,False
SES-000252,VIS-0029,2023-11-29,1.0,True
SES-002888,VIS-0311,2024-01-17,6.0,False
SES-002996,VIS-0322,2023-12-02,13.0,True
SES-003041,VIS-0327,2024-05-05,7.0,False
SES-001694,VIS-0184,2023-11-15,10.0,False
SES-002330,VIS-0255,2024-05-11,4.0,False
SES-000669,VIS-0075,2023-12-04,11.0,True
SES-002953,VIS-0318,2023-06-01,7.0,False
SES-000177,VIS-0021,2023-09-09,8.0,True
SES-003758,VIS-0403,2023-07-03,10.0,True
SES-003071,VIS-0330,2023-12-07,1.0,True
SES-001687,VIS-0184,2024-06-25,10.0,False
SES-000687,VIS-0077,2024-05-14,7.0,False
SES-001617,VIS-0176,2023-09-22,9.0,False
SES-001650,VIS-0180,2023-09-06,5.0,True
SES-000297,VIS-0035,2024-03-18,2.0,False
SES-000289,VIS-0034,2023-09-28,1.0,False
SES-000827,VIS-0091,2023-09-28,7.0,False
SES-002609,VIS-0282,2024-04-26,6.0,True
SES-001917,VIS-0209,2023-11-06,2.0,False
SES-000480,VIS-0055,2024-05-31,1.0,False
SES-003393,VIS-0364,2024-01-04,9.0,False
SES-001386,VIS-0152,2023-08-05,10.0,True
SES-001583,VIS-0172,2024-06-17,6.0,False
SES-000977,VIS-0108,2023-06-30,9.0,False
SES-001568,VIS-0171,2024-01-07,7.0,False
SES-002473,VIS-0270,2023-11-04,18.0,False
SES-003774,VIS-0404,2024-05-13,10.0,False
SES-002199,VIS-0240,2023-12-07,1.0,True
SES-002952,VIS-0318,2023-12-17,5.0,False
SES-003084,VIS-0332,2024-03-30,1.0,True
SES-001562,VIS-0171,2024-05-19,8.0,False
SES-002727,VIS-0295,2024-04-20,20.0,False
SES-001883,VIS-0204,2024-02-03,8.0,True
SES-003487,VIS-0375,2024-04-21,1.0,True
SES-002941,VIS-0317,2024-04-08,6.0,False
SES-002987,VIS-0321,2023-07-18,11.0,False
SES-000107,VIS-0011,2023-06-30,1.0,True
SES-003837,VIS-0412,2024-03-04,5.0,False
SES-003407,VIS-0365,2023-11-06,11.0,False
SES-000064,VIS-0007,2024-04-05,1.0,False
SES-001750,VIS-0190,2023-11-18,12.0,False
SES-003898,VIS-0419,2023-10-01,18.0,False
SES-001662,VIS-0181,2023-12-23,1.0,False
SES-000697,VIS-0078,2024-03-11,6.0,False
SES-000692,VIS-0077,2024-04-04,9.0,False
SES-001263,VIS-0138,2024-05-16,6.0,False
SES-002060,VIS-0224,2024-05-21,1.0,False
SES-002462,VIS-0269,2023-10-22,14.0,False
SES-002556,VIS-0278,2023-12-31,20.0,False
SES-001955,VIS-0213,2023-07-25,10.0,False
SES-000766,VIS-0085,2024-03-08,5.0,False
SES-001411,VIS-0154,2024-04-02,4.0,False
SES-002571,VIS-0279,2023-07-08,7.0,True
SES-003881,VIS-0417,2024-02-10,10.0,False
SES-002935,VIS-0316,2024-03-20,9.0,True
SES-002170,VIS-0236,2024-02-19,6.0,False
SES-001046,VIS-0115,2024-05-26,11.0,False
SES-000062,VIS-0006,2024-06-21,11.0,False
SES-003284,VIS-0352,2023-07-25,-19.636777385351973,True
SES-000308,VIS-0036,2024-05-09,7.0,False
SES-002735,VIS-0295,2023-09-12,16.0,False
SES-001624,VIS-0177,2024-02-07,1.0,False
SES-003421,VIS-0368,2023-09-14,1.0,False
SES-003684,VIS-0395,2023-11-02,5.0,False
SES-003400,VIS-0364,2023-08-19,12.0,True
SES-002431,VIS-0267,2023-09-21,1.0,False
SES-000134,VIS-0014,2024-04-05,8.0,True
SES-002650,VIS-0287,2024-01-08,16.0,False
SES-001120,VIS-0122,2023-10-12,12.0,False
SES-001751,VIS-0191,2024-02-19,15.0,True
SES-002844,VIS-0306,2023-06-08,12.0,False
SES-001766,VIS-0193,2024-03-22,10.0,True
SES-001081,VIS-0119,2023-11-16,1.0,True
SES-000581,VIS-0065,2023-12-04,1.0,False
SES-000202,VIS-0024,2023-08-24,2.0,False
SES-001011,VIS-0111,2024-02-15,8.0,True
SES-001671,VIS-0182,2023-06-14,1.0,False
SES-000774,VIS-0085,2023-08-19,1.0,False
SES-004021,VIS-0433,2024-02-04,16.0,False
SES-000685,VIS-0077,2024-04-23,6.0,False
SES-003767,VIS-0404,2024-04-28,9.0,False
SES-000567,VIS-0064,2024-01-14,10.0,True
SES-001161,VIS-0126,2024-01-19,13.0,False
SES-003368,VIS-0360,2023-08-28,13.0,False
SES-001835,VIS-0199,2023-12-26,5.0,False
SES-000788,VIS-0087,2023-12-04,1.0,False
SES-000227,VIS-0026,2024-04-17,1.0,False
SES-001780,VIS-0194,2024-02-10,8.0,False
SES-003042,VIS-0328,2024-05-18,12.0,False
SES-002222,VIS-0244,2023-06-27,13.0,True
SES-003884,VIS-0418,2024-01-13,36.90331652140276,False
SES-002497,VIS-0272,2023-12-03,14.0,True
SES-002048,VIS-0223,2023-11-19,8.0,True
SES-001903,VIS-0207,2023-06-13,9.0,True
SES-002493,VIS-0272,2023-11-15,17.0,False
SES-002096,VIS-0229,2024-03-19,2.0,False
SES-001106,VIS-0121,2023-12-13,1.0,True
SES-000376,VIS-0044,2024-03-13,12.0,False
SES-001575,VIS-0172,2023-10-24,3.0,False
SES-003024,VIS-0326,2023-11-17,21.0,True
SES-000871,VIS-0096,2023-08-18,8.0,False
SES-003908,VIS-0420,2023-07-09,13.0,True
SES-003127,VIS-0336,2024-02-11,4.0,True
SES-001183,VIS-0127,2023-10-06,14.0,True
SES-001487,VIS-0163,2024-04-03,1.0,False
SES-000712,VIS-0079,2023-06-28,1.0,False
SES-002631,VIS-0285,2023-10-10,8.0,True
SES-001093,VIS-0120,2023-10-25,8.0,False
SES-002765,VIS-0299,2023-11-02,8.0,True
SES-001072,VIS-0117,2024-01-05,2.0,True
SES-002885,VIS-0311,2024-05-31,2.0,False
SES-003208,VIS-0344,2024-04-23,14.0,False
SES-002864,VIS-0308,2023-09-19,3.0,False
SES-002909,VIS-0314,2024-06-24,16.0,False
SES-002258,VIS-0248,2024-02-15,21.0,False
SES-001043,VIS-0115,2024-02-16,16.0,True
SES-001387,VIS-0152,2023-12-08,11.0,False
SES-001262,VIS-0137,2023-12-14,13.0,False
SES-000937,VIS-0104,2023-10-24,12.0,False
SES-002287,VIS-0251,2023-11-26,3.0,False
SES-002184,VIS-0238,2023-11-16,13.0,False
SES-003304,VIS-0355,2023-11-14,1.0,False
SES-000744,VIS-0083,2023-10-17,10.0,False
SES-003276,VIS-0351,2024-05-31,4.0,False
SES-001023,VIS-0113,2023-06-08,11.0,False
SES-003985,VIS-0428,2024-06-16,4.0,False
SES-003202,VIS-0344,2024-01-09,10.0,False
SES-001731,VIS-0189,2023-09-11,21.0,False
SES-001656,VIS-0181,2023-06-23,1.0,True
SES-000273,VIS-0032,2023-11-19,14.0,True
SES-001884,VIS-0204,2023-09-30,6.0,False
SES-000152,VIS-0018,2023-11-13,10.0,False
SES-002897,VIS-0312,2023-11-09,26.0,True
SES-003688,VIS-0396,2023-09-30,1.0,False
SES-002610,VIS-0282,2024-01-25,9.0,True
SES-002671,VIS-0289,2024-04-22,19.0,False
SES-000513,VIS-0058,2023-08-19,10.0,True
SES-000368,VIS-0043,2024-03-07,11.0,False
